Order_ID,Order_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method
ORD00692,2025-05-09,CUST0435,West,Furniture,Chair,4,30.12,0.12,106.02,73.15,32.87,Debit Card
ORD00693,2024-05-19,CUST0029,West,Electronics,Keyboard,9,1175.43,0.23,8145.73,4757.04,3388.69,UPI
ORD00694,2024-03-09,CUST0301,South,Accessories,Mouse,1,165.55,0.11,147.34,114.8,32.54,Credit Card
ORD00695,2024-01-29,CUST0381,South,Furniture,Desk,1,721.63,0.22,562.87,306.76,256.11,Debit Card
ORD00696,2024-03-22,CUST0242,North,Accessories,Mouse,6,1084.69,0.01,6443.06,3745.75,2697.31,Credit Card
ORD00697,2024-03-02,CUST0362,Central,Office Supplies,Pen Set,7,367.85,0.16,2162.96,1280.08,882.88,Debit Card
ORD00698,2025-12-08,CUST0375,North,Furniture,Chair,4,1233.12,0.25,3699.36,1938.47,1760.89,Net Banking
ORD00699,2025-08-03,CUST0415,Central,Furniture,Cabinet,5,144.26,0.19,584.25,391.78,192.47,Credit Card
ORD00700,2025-10-04,CUST0474,North,Office Supplies,Printer Paper,1,463.15,0.03,449.26,244.89,204.37,Credit Card
ORD00701,2025-06-20,CUST0179,Central,Furniture,Chair,9,526.49,0.25,3553.81,2382.44,1171.37,UPI
ORD00702,2024-06-20,CUST0064,West,Accessories,Laptop Stand,3,1234.86,0.07,3445.26,1634.86,1810.4,UPI
ORD00703,2024-11-25,CUST0256,East,Electronics,Monitor,2,472.72,0.12,831.99,392.79,439.2,UPI
ORD00704,2025-07-20,CUST0323,Central,Accessories,Mouse,2,963.21,0.02,1887.89,1088.44,799.45,UPI
ORD00705,2025-11-28,CUST0305,South,Electronics,Monitor,9,1227.76,0.11,9834.36,7166.66,2667.7,Net Banking
ORD00706,2025-08-19,CUST0100,West,Electronics,Laptop,4,914.37,0.16,3072.28,1831.34,1240.94,Debit Card
ORD00707,2025-01-15,CUST0380,South,Accessories,Laptop Stand,6,430.17,0.11,2297.11,1311.29,985.82,Credit Card
ORD00708,2025-12-19,CUST0384,East,Accessories,USB Hub,9,304.67,0.18,2248.46,1534.62,713.84,UPI
ORD00709,2025-11-12,CUST0413,West,Accessories,USB Hub,8,955.54,0.11,6803.44,4312.05,2491.39,Credit Card
ORD00710,2025-10-08,CUST0026,West,Accessories,Mouse,3,1319.41,0.07,3681.15,2922.06,759.09,Net Banking
ORD00711,2024-09-25,CUST0412,North,Office Supplies,Notebook,5,1248.31,0.1,5617.39,3035.67,2581.72,UPI
ORD00712,2024-05-23,CUST0205,North,Furniture,Bookshelf,1,742.09,0.05,704.99,471.91,233.08,Debit Card
ORD00713,2024-02-19,CUST0166,South,Electronics,Headphones,1,213.4,0.07,198.46,149.67,48.79,Net Banking
ORD00714,2024-07-04,CUST0070,South,Accessories,Webcam,9,748.7,0.05,6401.39,3920.07,2481.32,UPI
ORD00715,2024-04-13,CUST0434,North,Accessories,Laptop Stand,3,962.89,0.22,2253.16,1373.93,879.23,Credit Card
ORD00716,2024-02-21,CUST0386,North,Accessories,Mouse,9,288.81,0.08,2391.35,1118.63,1272.72,Credit Card
ORD00717,2025-09-23,CUST0443,North,Office Supplies,Printer Paper,3,1400.25,0.03,4074.73,2378.5,1696.23,UPI
ORD00718,2025-10-12,CUST0121,West,Accessories,USB Hub,2,1449.44,0.04,2782.92,1883.51,899.41,Credit Card
ORD00719,2025-12-20,CUST0432,East,Accessories,Mouse,2,168.68,0.13,293.5,134.61,158.89,Debit Card
ORD00720,2025-10-16,CUST0316,South,Accessories,Laptop Stand,7,1204.79,0.21,6662.49,4479.48,2183.01,Credit Card
ORD00721,2024-08-02,CUST0322,East,Furniture,Bookshelf,1,1449.1,0.09,1318.68,749.64,569.04,Net Banking
ORD00722,2025-03-12,CUST0323,South,Office Supplies,Printer Paper,3,982.17,0.19,2386.67,1100.33,1286.34,Debit Card
ORD00723,2024-12-27,CUST0379,West,Accessories,Mouse,6,1159.2,0.2,5564.16,3283.55,2280.61,Net Banking
ORD00724,2024-03-16,CUST0231,West,Electronics,Headphones,1,1363.49,0.02,1336.22,1039.28,296.94,Debit Card
ORD00725,2024-03-09,CUST0099,East,Electronics,Headphones,6,1452.95,0.04,8368.99,6522.01,1846.98,Credit Card
ORD00726,2024-04-24,CUST0220,West,Electronics,Monitor,8,1448.09,0.07,10773.79,6355.25,4418.54,UPI
ORD00727,2024-01-02,CUST0359,Central,Office Supplies,Stapler,7,401.51,0.18,2304.67,1048.7,1255.97,Credit Card
ORD00728,2024-11-12,CUST0038,West,Office Supplies,Printer Paper,5,1430.91,0.23,5509.0,3855.18,1653.82,Debit Card
ORD00729,2024-11-18,CUST0225,North,Electronics,Laptop,2,1153.0,0.05,2190.7,1233.81,956.89,UPI
ORD00730,2024-11-27,CUST0094,Central,Accessories,Mouse,3,927.41,0.04,2670.94,2101.54,569.4,Debit Card
ORD00731,2025-04-12,CUST0415,Central,Office Supplies,Printer Paper,7,394.73,0.2,2210.49,1627.45,583.04,Net Banking
ORD00732,2024-01-16,CUST0498,West,Electronics,Headphones,6,1302.35,0.13,6798.27,4651.67,2146.6,Net Banking
ORD00733,2024-06-20,CUST0137,South,Electronics,Laptop,7,1445.38,0.23,7790.6,5590.53,2200.07,UPI
ORD00734,2024-11-20,CUST0214,North,Accessories,Laptop Stand,2,942.24,0.09,1714.88,1245.21,469.67,Debit Card
ORD00735,2024-02-29,CUST0311,East,Furniture,Cabinet,2,207.67,0.22,323.97,213.09,110.88,Net Banking
ORD00736,2024-06-01,CUST0277,North,Office Supplies,Printer Paper,2,690.84,0.21,1091.53,713.27,378.26,UPI
ORD00737,2025-11-23,CUST0359,Central,Accessories,Mouse,1,550.92,0.13,479.3,313.72,165.58,Debit Card
ORD00738,2025-12-01,CUST0438,North,Electronics,Keyboard,1,1251.27,0.1,1126.14,638.13,488.01,UPI
ORD00739,2025-12-08,CUST0330,South,Electronics,Keyboard,6,1195.05,0.12,6309.86,3577.16,2732.7,Net Banking
ORD00740,2025-02-27,CUST0012,East,Accessories,Mouse,1,72.04,0.08,66.28,42.45,23.83,Credit Card
ORD00741,2024-05-13,CUST0472,East,Office Supplies,Notebook,2,506.56,0.07,942.2,484.81,457.39,Net Banking
ORD00742,2024-04-12,CUST0481,North,Furniture,Desk,2,133.4,0.17,221.44,118.06,103.38,Credit Card
ORD00743,2025-05-20,CUST0182,South,Furniture,Chair,2,883.47,0.12,1554.91,1145.04,409.87,UPI
ORD00744,2024-01-24,CUST0109,East,Electronics,Headphones,1,788.43,0.06,741.12,365.56,375.56,Credit Card
ORD00745,2025-05-22,CUST0227,West,Office Supplies,Stapler,4,826.34,0.07,3073.98,2139.0,934.98,Debit Card
ORD00746,2025-03-08,CUST0496,West,Furniture,Chair,6,97.0,0.03,564.54,254.82,309.72,Debit Card
ORD00747,2025-04-07,CUST0029,South,Office Supplies,Stapler,3,243.87,0.07,680.4,395.71,284.69,UPI
ORD00748,2024-06-14,CUST0279,East,Office Supplies,Printer Paper,2,938.42,0.16,1576.55,1095.36,481.19,Debit Card
ORD00749,2024-09-30,CUST0439,South,Electronics,Keyboard,8,1472.02,0.19,9538.69,4686.38,4852.31,Debit Card
ORD00750,2025-11-23,CUST0423,West,Furniture,Chair,3,1490.5,0.04,4292.64,2942.29,1350.35,UPI
ORD00751,2024-03-26,CUST0149,West,Accessories,USB Hub,9,1120.16,0.18,8266.78,4113.71,4153.07,Net Banking
ORD00752,2025-06-04,CUST0121,East,Electronics,Headphones,2,1100.29,0.22,1716.45,809.45,907.0,UPI
ORD00753,2025-05-26,CUST0337,East,Furniture,Desk,5,230.43,0.01,1140.63,763.13,377.5,UPI
ORD00754,2024-08-24,CUST0322,South,Furniture,Chair,6,799.97,0.14,4127.85,2104.32,2023.53,UPI
ORD00755,2024-06-06,CUST0465,East,Furniture,Bookshelf,1,758.68,0.03,735.92,431.49,304.43,Net Banking
ORD00756,2025-11-10,CUST0047,East,Furniture,Chair,2,156.92,0.03,304.42,158.19,146.23,Debit Card
ORD00757,2025-10-29,CUST0488,West,Furniture,Chair,8,380.3,0.21,2403.5,1257.65,1145.85,UPI
ORD00758,2025-08-27,CUST0042,West,Office Supplies,Stapler,5,1381.66,0.16,5802.97,2794.98,3007.99,UPI
ORD00759,2024-11-04,CUST0456,West,Electronics,Monitor,2,1187.64,0.17,1971.48,1500.42,471.06,UPI
ORD00760,2024-03-03,CUST0175,South,Office Supplies,Pen Set,5,175.16,0.07,814.49,514.81,299.68,Credit Card
ORD00761,2025-04-20,CUST0462,Central,Accessories,Mouse,2,555.18,0.1,999.32,732.78,266.54,Debit Card
ORD00762,2025-10-29,CUST0197,East,Furniture,Chair,4,124.2,0.09,452.09,283.06,169.03,Net Banking
ORD00763,2025-04-15,CUST0263,Central,Electronics,Keyboard,4,255.56,0.09,930.24,555.18,375.06,UPI
ORD00764,2024-07-28,CUST0041,Central,Furniture,Chair,2,825.31,0.19,1337.0,955.85,381.15,Debit Card
ORD00765,2024-11-30,CUST0336,East,Electronics,Laptop,4,155.31,0.14,534.27,407.2,127.07,Net Banking
ORD00766,2025-12-18,CUST0417,South,Office Supplies,Printer Paper,4,833.82,0.15,2834.99,1934.09,900.9,UPI
ORD00767,2025-12-16,CUST0310,East,Electronics,Monitor,6,251.79,0.24,1148.16,855.25,292.91,UPI
ORD00768,2024-08-23,CUST0183,Central,Accessories,Laptop Stand,2,1393.99,0.02,2732.22,1754.89,977.33,Debit Card
ORD00769,2025-04-24,CUST0155,North,Accessories,Laptop Stand,1,1268.65,0.05,1205.22,891.14,314.08,UPI
ORD00770,2025-07-22,CUST0298,South,Electronics,Headphones,1,677.77,0.04,650.66,316.14,334.52,Credit Card
ORD00771,2025-08-18,CUST0242,North,Electronics,Headphones,7,596.36,0.24,3172.64,1782.71,1389.93,UPI
ORD00772,2025-11-18,CUST0008,East,Electronics,Headphones,7,1059.19,0.09,6747.04,3078.0,3669.04,UPI
ORD00773,2025-06-29,CUST0352,West,Electronics,Laptop,6,857.09,0.13,4474.01,2034.47,2439.54,UPI
ORD00774,2024-01-09,CUST0289,West,Accessories,Mouse,1,795.9,0.17,660.6,359.57,301.03,Credit Card
ORD00775,2024-04-24,CUST0121,Central,Furniture,Desk,5,485.55,0.02,2379.2,1641.06,738.14,Credit Card
ORD00776,2024-08-20,CUST0195,East,Electronics,Headphones,9,650.92,0.11,5213.87,3566.47,1647.4,Net Banking
ORD00777,2024-06-12,CUST0039,Central,Electronics,Monitor,9,371.48,0.24,2540.92,1487.02,1053.9,Debit Card
ORD00778,2024-09-09,CUST0286,West,Accessories,Webcam,7,206.04,0.1,1298.05,930.51,367.54,Net Banking
ORD00779,2024-03-20,CUST0135,Central,Accessories,USB Hub,4,983.44,0.21,3107.67,1852.79,1254.88,UPI
ORD00780,2024-01-07,CUST0128,East,Office Supplies,Pen Set,1,417.01,0.25,312.76,159.94,152.82,UPI
ORD00781,2025-01-09,CUST0292,North,Electronics,Keyboard,8,1433.43,0.23,8829.93,4935.21,3894.72,Net Banking
ORD00782,2025-10-16,CUST0223,North,Office Supplies,Pen Set,1,821.56,0.16,690.11,372.6,317.51,Net Banking
ORD00783,2025-10-26,CUST0333,Central,Accessories,Webcam,5,520.78,0.23,2005.0,1542.39,462.61,Credit Card
ORD00784,2025-10-29,CUST0299,North,Accessories,USB Hub,5,1452.44,0.22,5664.52,3739.64,1924.88,UPI
ORD00785,2025-11-09,CUST0037,South,Furniture,Bookshelf,7,1104.66,0.13,6727.38,5362.67,1364.71,Debit Card
ORD00786,2024-07-22,CUST0368,East,Electronics,Monitor,8,632.22,0.19,4096.79,2837.81,1258.98,Net Banking
ORD00787,2024-09-10,CUST0477,South,Office Supplies,Pen Set,7,1379.75,0.11,8595.84,5519.16,3076.68,Net Banking
ORD00788,2025-07-03,CUST0181,Central,Accessories,Laptop Stand,1,997.3,0.13,867.65,397.61,470.04,Credit Card
ORD00789,2025-01-30,CUST0096,North,Accessories,Laptop Stand,7,606.16,0.05,4030.96,2413.25,1617.71,UPI
ORD00790,2024-08-17,CUST0182,North,Office Supplies,Printer Paper,6,1482.79,0.12,7829.13,3682.69,4146.44,Debit Card
ORD00791,2024-03-26,CUST0415,East,Furniture,Desk,2,593.12,0.2,948.99,590.76,358.23,Debit Card
ORD00792,2024-05-12,CUST0279,North,Accessories,Laptop Stand,9,782.48,0.19,5704.28,3689.25,2015.03,Debit Card
ORD00793,2025-11-21,CUST0334,Central,Electronics,Keyboard,6,417.92,0.01,2482.44,1745.14,737.3,Debit Card
ORD00794,2024-02-03,CUST0242,South,Accessories,Webcam,6,736.64,0.02,4331.44,2785.51,1545.93,Credit Card
ORD00795,2025-10-04,CUST0422,West,Electronics,Monitor,7,1361.85,0.05,9056.3,6026.06,3030.24,Debit Card
ORD00796,2024-02-14,CUST0108,East,Office Supplies,Notebook,1,1423.33,0.12,1252.53,871.53,381.0,UPI
ORD00797,2025-01-13,CUST0489,South,Electronics,Monitor,1,1154.2,0.16,969.53,715.87,253.66,Net Banking
ORD00798,2024-11-18,CUST0082,Central,Office Supplies,Notebook,1,193.26,0.13,168.14,83.13,85.01,UPI
ORD00799,2025-11-22,CUST0432,East,Electronics,Headphones,3,1456.25,0.03,4237.69,2305.2,1932.49,UPI
ORD00800,2024-05-08,CUST0049,West,Office Supplies,Pen Set,1,429.89,0.02,421.29,293.68,127.61,Credit Card
ORD00801,2024-07-27,CUST0093,North,Electronics,Laptop,4,570.32,0.01,2258.47,1191.62,1066.85,UPI
ORD00802,2024-08-07,CUST0441,Central,Furniture,Chair,8,34.75,0.02,272.44,199.61,72.83,UPI
ORD00803,2025-03-30,CUST0331,Central,Electronics,Keyboard,5,97.45,0.2,389.8,290.76,99.04,Net Banking
ORD00804,2024-07-14,CUST0331,Central,Electronics,Monitor,2,329.94,0.13,574.1,406.48,167.62,Debit Card
ORD00805,2025-06-14,CUST0455,Central,Furniture,Desk,7,118.66,0.25,622.97,285.75,337.22,Credit Card
ORD00806,2025-08-05,CUST0103,East,Accessories,Webcam,9,1354.41,0.23,9386.06,4253.62,5132.44,Debit Card
ORD00807,2024-06-13,CUST0061,West,Accessories,USB Hub,7,1077.55,0.16,6335.99,5003.49,1332.5,Debit Card
ORD00808,2025-06-13,CUST0010,West,Electronics,Keyboard,9,147.45,0.14,1141.26,714.4,426.86,UPI
ORD00809,2025-04-10,CUST0489,East,Furniture,Desk,1,792.31,0.15,673.46,305.06,368.4,Credit Card
ORD00810,2024-06-01,CUST0002,Central,Electronics,Keyboard,4,1433.66,0.06,5390.56,3036.14,2354.42,Net Banking
ORD00811,2025-08-23,CUST0154,West,Office Supplies,Pen Set,6,1051.58,0.14,5426.15,3175.72,2250.43,Credit Card
ORD00812,2025-09-23,CUST0340,Central,Office Supplies,Printer Paper,8,1324.26,0.02,10382.2,7240.35,3141.85,Net Banking
ORD00813,2025-08-20,CUST0124,South,Electronics,Headphones,8,764.5,0.17,5076.28,3905.74,1170.54,Debit Card
ORD00814,2025-02-14,CUST0377,East,Accessories,Webcam,1,716.64,0.01,709.47,366.7,342.77,UPI
ORD00815,2024-06-04,CUST0172,Central,Accessories,USB Hub,1,1128.52,0.07,1049.52,515.45,534.07,UPI
ORD00816,2024-07-21,CUST0185,North,Electronics,Laptop,8,809.55,0.15,5504.94,3182.46,2322.48,Debit Card
ORD00817,2024-06-03,CUST0186,North,Electronics,Monitor,6,1351.41,0.2,6486.77,3362.58,3124.19,Credit Card
ORD00818,2025-10-26,CUST0125,South,Office Supplies,Notebook,6,1015.78,0.13,5302.37,3616.08,1686.29,Net Banking
ORD00819,2024-04-15,CUST0193,West,Accessories,USB Hub,8,187.58,0.1,1350.58,837.06,513.52,Debit Card
ORD00820,2025-10-12,CUST0292,West,Electronics,Headphones,6,1045.46,0.14,5394.57,3748.33,1646.24,UPI
ORD00821,2024-10-13,CUST0311,Central,Office Supplies,Notebook,2,1422.84,0.02,2788.77,1700.44,1088.33,Credit Card
ORD00822,2024-11-18,CUST0056,East,Accessories,Webcam,2,1139.41,0.2,1823.06,1135.97,687.09,UPI
ORD00823,2024-03-11,CUST0399,South,Furniture,Desk,4,1092.09,0.05,4149.94,3163.43,986.51,Debit Card
ORD00824,2025-10-27,CUST0327,South,Office Supplies,Pen Set,9,283.93,0.06,2402.05,1432.32,969.73,Credit Card
ORD00825,2024-05-27,CUST0061,Central,Accessories,USB Hub,1,866.98,0.11,771.61,440.86,330.75,Net Banking
ORD00826,2024-09-26,CUST0292,Central,Accessories,Laptop Stand,6,603.94,0.2,2898.91,1587.73,1311.18,UPI
ORD00827,2025-06-21,CUST0194,North,Office Supplies,Pen Set,7,1290.94,0.16,7590.73,4088.52,3502.21,Credit Card
ORD00828,2025-07-19,CUST0295,South,Furniture,Bookshelf,3,46.11,0.13,120.35,76.46,43.89,Net Banking
ORD00829,2025-03-06,CUST0042,South,Office Supplies,Notebook,3,127.65,0.2,306.36,161.21,145.15,Net Banking
ORD00830,2025-10-31,CUST0376,West,Accessories,Webcam,3,551.13,0.15,1405.38,820.56,584.82,UPI
ORD00831,2025-07-18,CUST0467,West,Electronics,Laptop,6,699.83,0.2,3359.18,2604.95,754.23,Net Banking
ORD00832,2024-10-25,CUST0167,North,Electronics,Headphones,4,757.33,0.11,2696.09,1419.21,1276.88,Debit Card
ORD00833,2025-05-01,CUST0211,Central,Office Supplies,Stapler,7,713.53,0.15,4245.5,3228.25,1017.25,Credit Card
ORD00834,2024-08-26,CUST0020,West,Accessories,Mouse,6,519.29,0.02,3053.43,2401.65,651.78,Debit Card
ORD00835,2025-08-11,CUST0089,Central,Electronics,Keyboard,9,636.62,0.04,5500.4,3754.34,1746.06,Debit Card
ORD00836,2025-06-23,CUST0035,North,Accessories,Mouse,8,1408.9,0.04,10820.35,5298.02,5522.33,UPI
ORD00837,2025-03-16,CUST0325,North,Office Supplies,Notebook,1,1325.66,0.11,1179.84,839.64,340.2,Debit Card
ORD00838,2025-09-08,CUST0390,South,Electronics,Monitor,9,889.27,0.04,7683.29,6046.84,1636.45,UPI
ORD00839,2024-06-17,CUST0062,Central,Accessories,Mouse,1,905.32,0.15,769.52,363.66,405.86,Debit Card
ORD00840,2025-07-13,CUST0085,West,Electronics,Monitor,4,363.79,0.22,1135.02,641.16,493.86,Net Banking
ORD00841,2024-04-10,CUST0029,South,Office Supplies,Printer Paper,6,913.04,0.2,4382.59,2212.86,2169.73,Debit Card
ORD00842,2024-07-06,CUST0317,West,Accessories,Webcam,7,545.42,0.12,3359.79,2103.55,1256.24,Debit Card
ORD00843,2024-11-12,CUST0266,West,Electronics,Keyboard,9,1413.0,0.22,9919.26,6422.71,3496.55,Credit Card
ORD00844,2025-06-18,CUST0496,Central,Office Supplies,Notebook,1,1038.77,0.06,976.44,526.43,450.01,UPI
ORD00845,2024-04-08,CUST0317,East,Electronics,Laptop,1,166.05,0.14,142.8,95.64,47.16,Net Banking
ORD00846,2024-11-10,CUST0434,Central,Electronics,Keyboard,1,1114.42,0.11,991.83,562.17,429.66,Debit Card
ORD00847,2024-05-11,CUST0356,South,Furniture,Chair,1,1006.46,0.2,805.17,505.68,299.49,Credit Card
ORD00848,2025-08-08,CUST0350,South,Furniture,Bookshelf,9,1217.95,0.2,8769.24,6807.08,1962.16,Debit Card
ORD00849,2025-08-06,CUST0432,South,Office Supplies,Printer Paper,2,786.05,0.03,1524.94,1199.77,325.17,Credit Card
ORD00850,2024-05-26,CUST0495,East,Furniture,Bookshelf,5,498.33,0.23,1918.57,1107.33,811.24,UPI
ORD00851,2024-12-19,CUST0154,North,Office Supplies,Notebook,4,886.69,0.15,3014.75,2115.51,899.24,Debit Card
ORD00852,2025-08-24,CUST0111,North,Furniture,Bookshelf,7,684.3,0.15,4071.58,1934.44,2137.14,UPI
ORD00853,2025-02-17,CUST0153,East,Electronics,Laptop,3,48.71,0.08,134.44,90.05,44.39,Net Banking
ORD00854,2025-11-11,CUST0484,Central,Office Supplies,Stapler,8,1365.33,0.24,8301.21,3961.33,4339.88,Credit Card
ORD00855,2024-03-25,CUST0416,South,Office Supplies,Printer Paper,2,875.55,0.24,1330.84,833.21,497.63,Net Banking
ORD00856,2025-01-12,CUST0156,Central,Electronics,Keyboard,9,727.86,0.05,6223.2,3858.2,2365.0,Credit Card
ORD00857,2024-09-26,CUST0038,West,Office Supplies,Notebook,9,131.18,0.13,1027.14,769.39,257.75,Credit Card
ORD00858,2024-09-30,CUST0020,South,Office Supplies,Notebook,3,774.78,0.12,2045.42,1565.29,480.13,Credit Card
ORD00859,2024-09-09,CUST0019,West,Furniture,Chair,8,25.41,0.08,187.02,111.77,75.25,Net Banking
ORD00860,2025-10-15,CUST0499,North,Office Supplies,Stapler,3,408.52,0.01,1213.3,644.07,569.23,Debit Card
ORD00861,2024-02-22,CUST0175,East,Accessories,Webcam,5,123.14,0.01,609.54,472.06,137.48,Net Banking
ORD00862,2025-07-13,CUST0240,East,Electronics,Headphones,4,1368.03,0.15,4651.3,2763.72,1887.58,Credit Card
ORD00863,2025-05-30,CUST0076,North,Furniture,Cabinet,4,1319.21,0.14,4538.08,3084.36,1453.72,Credit Card
ORD00864,2024-03-28,CUST0211,North,Furniture,Cabinet,6,988.03,0.13,5157.52,2607.76,2549.76,Credit Card
ORD00865,2025-12-13,CUST0225,Central,Accessories,Mouse,5,586.44,0.19,2375.08,1322.86,1052.22,Net Banking
ORD00866,2024-10-29,CUST0112,South,Electronics,Headphones,1,1149.68,0.03,1115.19,591.09,524.1,Credit Card
ORD00867,2024-11-29,CUST0464,East,Electronics,Headphones,8,157.8,0.12,1110.91,845.0,265.91,Credit Card
ORD00868,2025-06-10,CUST0338,West,Furniture,Desk,1,806.38,0.1,725.74,568.83,156.91,Debit Card
ORD00869,2025-07-11,CUST0064,North,Office Supplies,Stapler,1,1278.64,0.1,1150.78,563.12,587.66,Debit Card
ORD00870,2025-10-23,CUST0020,North,Furniture,Cabinet,9,543.29,0.03,4742.92,3250.32,1492.6,Net Banking
ORD00871,2025-06-03,CUST0272,Central,Electronics,Laptop,9,1266.95,0.08,10490.35,6297.43,4192.92,Net Banking
ORD00872,2025-12-22,CUST0495,North,Accessories,Mouse,1,375.12,0.02,367.62,284.9,82.72,Debit Card
ORD00873,2025-09-16,CUST0133,East,Furniture,Bookshelf,1,1234.84,0.06,1160.75,791.02,369.73,Credit Card
ORD00874,2025-10-04,CUST0329,South,Electronics,Headphones,3,1257.11,0.03,3658.19,2511.58,1146.61,Credit Card
ORD00875,2024-01-13,CUST0412,East,Furniture,Bookshelf,2,1069.51,0.01,2117.63,979.93,1137.7,UPI
ORD00876,2024-02-20,CUST0393,Central,Office Supplies,Pen Set,4,357.69,0.19,1158.92,647.15,511.77,Net Banking
ORD00877,2025-06-05,CUST0356,West,Furniture,Bookshelf,4,587.55,0.04,2256.19,1541.76,714.43,Debit Card
ORD00878,2025-06-20,CUST0268,Central,Furniture,Desk,2,1495.28,0.04,2870.94,2159.05,711.89,Credit Card
ORD00879,2025-09-19,CUST0352,North,Electronics,Keyboard,9,242.9,0.23,1683.3,983.17,700.13,Debit Card
ORD00880,2025-04-27,CUST0147,North,Electronics,Laptop,1,740.88,0.22,577.89,366.69,211.2,Debit Card
ORD00881,2024-12-11,CUST0186,North,Electronics,Monitor,2,1334.0,0.11,2374.52,1530.54,843.98,Net Banking
ORD00882,2024-10-09,CUST0074,East,Furniture,Bookshelf,8,686.08,0.08,5049.55,2958.2,2091.35,UPI
ORD00883,2024-12-27,CUST0093,North,Office Supplies,Notebook,8,660.01,0.16,4435.27,2111.41,2323.86,Net Banking
ORD00884,2025-11-02,CUST0372,Central,Accessories,Laptop Stand,1,843.93,0.18,692.02,392.7,299.32,Net Banking
ORD00885,2024-01-15,CUST0266,North,Accessories,Webcam,3,47.17,0.16,118.87,79.23,39.64,UPI
ORD00886,2025-03-03,CUST0138,Central,Electronics,Headphones,9,1386.37,0.17,10356.18,5120.99,5235.19,Debit Card
ORD00887,2024-07-22,CUST0053,West,Electronics,Laptop,2,988.26,0.07,1838.16,1449.77,388.39,UPI
ORD00888,2024-09-22,CUST0010,Central,Furniture,Chair,6,407.27,0.02,2394.75,1101.27,1293.48,UPI
ORD00889,2024-04-10,CUST0056,West,Accessories,Laptop Stand,5,1379.06,0.1,6205.77,3208.05,2997.72,Net Banking
ORD00890,2024-04-18,CUST0317,West,Electronics,Keyboard,9,35.98,0.18,265.53,130.02,135.51,Debit Card
ORD00891,2025-07-22,CUST0062,South,Office Supplies,Pen Set,3,626.84,0.12,1654.86,785.5,869.36,UPI
ORD00892,2024-10-14,CUST0086,South,Office Supplies,Printer Paper,7,1369.16,0.14,8242.34,5229.78,3012.56,UPI
ORD00893,2024-12-16,CUST0180,South,Electronics,Laptop,9,1476.5,0.18,10896.57,7856.3,3040.27,Net Banking
ORD00894,2024-12-18,CUST0288,West,Electronics,Laptop,3,946.63,0.22,2215.11,1388.83,826.28,UPI
ORD00895,2024-04-16,CUST0382,West,Accessories,Mouse,5,1337.53,0.07,6219.51,4589.79,1629.72,Credit Card
ORD00896,2024-03-13,CUST0480,East,Accessories,Mouse,4,1100.24,0.1,3960.86,2654.67,1306.19,Credit Card
ORD00897,2024-10-25,CUST0076,East,Furniture,Cabinet,6,1139.23,0.07,6356.9,4874.07,1482.83,UPI
ORD00898,2024-03-22,CUST0492,West,Accessories,Mouse,3,169.4,0.24,386.23,262.02,124.21,Debit Card
ORD00899,2025-12-08,CUST0330,North,Office Supplies,Notebook,1,1472.54,0.03,1428.36,800.14,628.22,UPI
ORD00900,2024-04-08,CUST0027,North,Office Supplies,Stapler,2,582.29,0.13,1013.18,670.5,342.68,Debit Card
ORD00901,2025-11-07,CUST0307,South,Electronics,Monitor,1,281.09,0.2,224.87,143.83,81.04,UPI
ORD00902,2024-09-17,CUST0375,East,Accessories,Laptop Stand,7,787.23,0.03,5345.29,4152.73,1192.56,UPI
ORD00903,2024-10-22,CUST0006,North,Furniture,Cabinet,7,695.35,0.04,4672.75,2539.75,2133.0,Net Banking
ORD00904,2025-08-13,CUST0110,Central,Office Supplies,Stapler,5,1077.76,0.23,4149.38,3192.07,957.31,UPI
ORD00905,2025-09-16,CUST0046,South,Office Supplies,Pen Set,6,397.67,0.21,1884.96,1208.71,676.25,UPI
ORD00906,2025-06-26,CUST0156,West,Furniture,Cabinet,1,674.74,0.01,667.99,427.75,240.24,Credit Card
ORD00907,2025-06-19,CUST0206,West,Furniture,Bookshelf,6,1305.83,0.17,6503.03,3914.28,2588.75,Debit Card
ORD00908,2024-10-08,CUST0065,West,Office Supplies,Pen Set,5,89.65,0.17,372.05,279.77,92.28,Credit Card
